# ALMA, Llano de Chajnantor, alt. 5040m
# First column frequency in GHz.
# Following column(s) transmissions(s)
# First row PWVs
F 0.1 0.25 0.5 1.0 1.5 2.0
124.30000  0.92795  0.92638  0.92376  0.91855  0.91337  0.90821
124.40000  0.93166  0.93008  0.92745  0.92221  0.91700  0.91181
124.50000  0.93440  0.93281  0.93016  0.92490  0.91966  0.91445
124.60000  0.93664  0.93505  0.93239  0.92711  0.92185  0.91662
124.70000  0.93859  0.93698  0.93432  0.92901  0.92373  0.91848
124.80000  0.94029  0.93868  0.93601  0.93068  0.92538  0.92011
124.90000  0.94177  0.94016  0.93748  0.93213  0.92681  0.92153
125.00000  0.94298  0.94136  0.93867  0.93331  0.92798  0.92268
125.10000  0.94377  0.94215  0.93945  0.93408  0.92873  0.92341
125.20000  0.94370  0.94207  0.93937  0.93399  0.92863  0.92331
125.30000  0.94090  0.93928  0.93657  0.93120  0.92585  0.92053
125.40000  0.92633  0.92473  0.92207  0.91676  0.91149  0.90624
125.50000  0.94405  0.94242  0.93970  0.93429  0.92890  0.92355
125.60000  0.94861  0.94696  0.94423  0.93878  0.93336  0.92797
125.70000  0.95124  0.94958  0.94683  0.94136  0.93591  0.93050
125.80000  0.95312  0.95146  0.94870  0.94321  0.93774  0.93231
125.90000  0.95465  0.95298  0.95021  0.94470  0.93922  0.93376
126.00000  0.95603  0.95436  0.95158  0.94605  0.94055  0.93507
126.10000  0.95719  0.95552  0.95274  0.94719  0.94167  0.93618
126.20000  0.95827  0.95659  0.95380  0.94823  0.94270  0.93720
126.30000  0.95928  0.95759  0.95479  0.94921  0.94366  0.93814
126.40000  0.96023  0.95854  0.95573  0.95013  0.94457  0.93903
126.50000  0.96112  0.95943  0.95661  0.95100  0.94542  0.93987
126.60000  0.96197  0.96028  0.95745  0.95183  0.94623  0.94067
126.70000  0.96279  0.96108  0.95825  0.95261  0.94700  0.94142
126.80000  0.96356  0.96185  0.95902  0.95336  0.94774  0.94214
126.90000  0.96430  0.96259  0.95974  0.95407  0.94844  0.94283
127.00000  0.96501  0.96330  0.96044  0.95476  0.94911  0.94349
127.10000  0.96569  0.96397  0.96111  0.95541  0.94975  0.94411
127.20000  0.96634  0.96462  0.96175  0.95604  0.95036  0.94471
127.30000  0.96696  0.96523  0.96236  0.95663  0.95094  0.94527
127.40000  0.96754  0.96580  0.96292  0.95718  0.95147  0.94580
127.50000  0.96810  0.96637  0.96348  0.95772  0.95200  0.94631
127.60000  0.96867  0.96693  0.96403  0.95826  0.95253  0.94683
127.70000  0.96915  0.96741  0.96450  0.95872  0.95298  0.94726
127.80000  0.96965  0.96790  0.96499  0.95920  0.95344  0.94771
127.90000  0.97005  0.96830  0.96539  0.95958  0.95381  0.94806
128.00000  0.97033  0.96857  0.96565  0.95983  0.95405  0.94829
128.10001  0.96963  0.96788  0.96495  0.95913  0.95333  0.94757
128.20000  0.97041  0.96865  0.96572  0.95988  0.95407  0.94830
128.30000  0.96786  0.96610  0.96317  0.95733  0.95153  0.94576
128.39999  0.97111  0.96934  0.96640  0.96053  0.95470  0.94890
128.50000  0.97245  0.97067  0.96772  0.96183  0.95598  0.95017
128.60001  0.97318  0.97140  0.96844  0.96254  0.95667  0.95084
128.70000  0.97373  0.97194  0.96898  0.96306  0.95718  0.95134
128.80000  0.97420  0.97241  0.96943  0.96351  0.95762  0.95176
128.89999  0.97462  0.97283  0.96984  0.96391  0.95800  0.95213
129.00000  0.97502  0.97322  0.97023  0.96428  0.95836  0.95248
129.10001  0.97539  0.97359  0.97059  0.96463  0.95870  0.95280
129.20000  0.97575  0.97394  0.97094  0.96496  0.95902  0.95311
129.30000  0.97609  0.97428  0.97127  0.96528  0.95933  0.95340
129.39999  0.97642  0.97461  0.97159  0.96559  0.95962  0.95368
129.50000  0.97673  0.97491  0.97189  0.96588  0.95989  0.95395
129.60001  0.97705  0.97523  0.97220  0.96617  0.96017  0.95422
129.70000  0.97735  0.97552  0.97249  0.96645  0.96044  0.95447
129.80000  0.97763  0.97580  0.97276  0.96670  0.96069  0.95470
129.89999  0.97792  0.97609  0.97304  0.96697  0.96094  0.95494
130.00000  0.97821  0.97637  0.97332  0.96724  0.96119  0.95519
130.10001  0.97847  0.97663  0.97357  0.96748  0.96143  0.95540
130.20000  0.97873  0.97689  0.97382  0.96772  0.96165  0.95561
130.30000  0.97898  0.97713  0.97406  0.96794  0.96186  0.95582
130.39999  0.97922  0.97737  0.97429  0.96816  0.96207  0.95601
130.50000  0.97945  0.97760  0.97451  0.96837  0.96227  0.95620
130.60001  0.97968  0.97782  0.97473  0.96857  0.96245  0.95637
130.70000  0.97988  0.97802  0.97492  0.96875  0.96262  0.95653
130.80000  0.98005  0.97818  0.97508  0.96890  0.96276  0.95665
130.89999  0.98005  0.97818  0.97507  0.96888  0.96273  0.95661
