9.1,93230.0
9.11,93350.0
9.12,93470.0
9.13,93580.0
9.14,93700.0
9.15,93820.0
9.16,93930.0
9.17,94050.0
9.18,94170.0
9.19,94280.0
9.2,94400.0
9.21,94520.0
9.22,94640.0
9.23,94750.0
9.24,94870.0
9.25,94990.0
9.26,95100.0
9.27,95220.0
9.28,95340.0
9.29,95450.0
9.3,95570.0
9.31,95690.0
9.32,95810.0
9.33,95920.0
9.34,96040.0
9.35,96160.0
9.36,96270.0
9.37,96390.0
9.38,96510.0
9.39,96630.0
9.4,96740.0
9.41,96860.0
9.42,96980.0
9.43,97090.0
9.44,97210.0
9.45,97330.0
9.46,97450.0
9.47,97560.0
9.48,97680.0
9.49,97800.0
9.5,97920.0
9.51,98030.0
9.52,98150.0
9.53,98270.0
9.54,98380.0
9.55,98500.0
9.56,98620.0
9.57,98740.0
9.58,98850.0
9.59,98970.0
9.6,99090.0
9.61,99210.0
9.62,99320.0
9.63,99440.0
9.64,99560.0
9.65,99680.0
9.66,99790.0
9.67,99910.0
9.68,100000.0
9.69,100100.0
9.7,100300.0
9.71,100400.0
9.72,100500.0
9.73,100600.0
9.74,100700.0
9.75,100900.0
9.76,101000.0
9.77,101100.0
9.78,101200.0
9.79,101300.0
9.8,101400.0
9.81,101600.0
9.82,101700.0
9.83,101800.0
9.84,101900.0
9.85,102000.0
9.86,102100.0
9.87,102300.0
9.88,102400.0
9.89,102500.0
9.9,102600.0
9.91,102700.0
9.92,102900.0
9.93,103000.0
9.94,103100.0
9.95,103200.0
9.96,103300.0
9.97,103400.0
9.98,103600.0
9.99,103700.0
10.0,103800.0
10.01,103900.0
10.02,104000.0
10.03,104100.0
10.04,104300.0
10.05,104400.0
10.06,104500.0
10.07,104600.0
10.08,104700.0
10.09,104900.0
10.1,105000.0
10.11,105100.0
10.12,105200.0
10.13,105300.0
10.14,105400.0
10.15,105600.0
10.16,105700.0
10.17,105800.0
10.18,105900.0
10.19,106000.0
10.2,106200.0
10.21,106300.0
10.22,106400.0
10.23,106500.0
10.24,106600.0
10.25,106700.0
10.26,106900.0
10.27,107000.0
10.28,107100.0
10.29,107200.0
10.3,107300.0
10.31,107500.0
10.32,107600.0
10.33,107700.0
10.34,107800.0
10.35,107900.0
10.36,108000.0
10.37,108200.0
10.38,108300.0
10.39,108400.0
10.4,108500.0
10.41,108600.0
10.42,108800.0
10.43,108900.0
10.44,109000.0
10.45,109100.0
10.46,109200.0
10.47,109300.0
10.48,109500.0
10.49,109600.0
10.5,109700.0
10.51,109800.0
10.52,109900.0
10.53,110100.0
10.54,110200.0
10.55,110300.0
10.56,110400.0
10.57,110500.0
10.58,110700.0
10.59,110800.0
10.6,110900.0
10.61,111000.0
10.62,111100.0
10.63,111200.0
10.64,111400.0
10.65,111500.0
10.66,111600.0
10.67,111700.0
10.68,111800.0
10.69,112000.0
10.7,112100.0
10.71,112200.0
10.72,112300.0
10.73,112400.0
10.74,112500.0
10.75,112700.0
10.76,112800.0
10.77,112900.0
10.78,113000.0
10.79,113100.0
10.8,113300.0
10.81,113400.0
10.82,113500.0
10.83,113600.0
10.84,113700.0
10.85,113900.0
10.86,114000.0
10.87,114100.0
10.88,114200.0
10.89,114300.0
10.9,114400.0
10.91,114600.0
10.92,114700.0
10.93,114800.0
10.94,114900.0
10.95,115000.0
10.96,115200.0
10.97,115300.0
10.98,115400.0
10.99,115500.0
11.0,115600.0
11.01,115800.0
11.02,115900.0
11.03,116000.0
11.04,116100.0
11.05,116200.0
11.06,116300.0
11.07,116500.0
11.08,116600.0
11.09,116700.0
11.1,116800.0
11.11,116900.0
11.12,117100.0
11.13,117200.0
11.14,117300.0
11.15,117400.0
11.16,117500.0
11.17,117700.0
11.18,117800.0
11.19,117900.0
11.2,118000.0
11.21,118100.0
11.22,118300.0
11.23,118400.0
11.24,118500.0
11.25,118600.0
11.26,118700.0
11.27,118800.0
11.28,119000.0
11.29,119100.0
11.3,119200.0
11.31,119300.0
11.32,119400.0
11.33,119600.0
11.34,119700.0
11.35,119800.0
11.36,119900.0
11.37,120000.0
11.38,120200.0
11.39,120300.0
11.4,120400.0
11.41,120500.0
11.42,120600.0
11.43,120800.0
11.44,120900.0
11.45,121000.0
11.46,121100.0
11.47,121200.0
11.48,121400.0
11.49,121500.0
11.5,121600.0
11.51,121700.0
11.52,121800.0
11.53,121900.0
11.54,122100.0
11.55,122200.0
11.56,122300.0
11.57,122400.0
11.58,122500.0
11.59,122700.0
11.6,122800.0
11.61,122900.0
11.62,123000.0
11.63,123100.0
11.64,123300.0
11.65,123400.0
11.66,123500.0
11.67,123600.0
11.68,123700.0
11.69,123900.0
11.7,124000.0
11.71,124100.0
11.72,124200.0
11.73,124300.0
11.74,124500.0
11.75,124600.0
11.76,124700.0
11.77,124800.0
11.78,124900.0
